path,id,concept,slug,variant,category,severity,score,terms
templates/government/leak/log.jp.government.family_register_address.leak.toml,log.jp.government.family_register_address.leak,本籍地,family_register_address,leak,government,high,80,本籍地|戸籍所在地|family_register_address
templates/government/lv/log.jp.government.health_insurance_number.lv.toml,log.jp.government.health_insurance_number.lv,健康保険証記号番号,health_insurance_number,lv,government,high,88,健康保険証番号|保険証記号番号|被保険者番号|health_insurance_number
templates/government/kv/log.jp.government.health_insurance_number.kv.toml,log.jp.government.health_insurance_number.kv,健康保険証記号番号,health_insurance_number,kv,government,high,90,健康保険証番号|保険証記号番号|被保険者番号|health_insurance_number
templates/government/schema/log.jp.government.health_insurance_number.schema.toml,log.jp.government.health_insurance_number.schema,健康保険証記号番号,health_insurance_number,schema,government,high,70,健康保険証番号|保険証記号番号|被保険者番号|health_insurance_number
templates/government/leak/log.jp.government.health_insurance_number.leak.toml,log.jp.government.health_insurance_number.leak,健康保険証記号番号,health_insurance_number,leak,government,high,80,健康保険証番号|保険証記号番号|被保険者番号|health_insurance_number
templates/government/lv/log.jp.government.juminhyo_code.lv.toml,log.jp.government.juminhyo_code.lv,住民票コード,juminhyo_code,lv,government,critical,95,住民票コード|juminhyo_code|resident_record_code
templates/government/kv/log.jp.government.juminhyo_code.kv.toml,log.jp.government.juminhyo_code.kv,住民票コード,juminhyo_code,kv,government,critical,97,住民票コード|juminhyo_code|resident_record_code
templates/government/schema/log.jp.government.juminhyo_code.schema.toml,log.jp.government.juminhyo_code.schema,住民票コード,juminhyo_code,schema,government,critical,77,住民票コード|juminhyo_code|resident_record_code
templates/government/leak/log.jp.government.juminhyo_code.leak.toml,log.jp.government.juminhyo_code.leak,住民票コード,juminhyo_code,leak,government,critical,87,住民票コード|juminhyo_code|resident_record_code
templates/government/lv/log.jp.government.koseki.lv.toml,log.jp.government.koseki.lv,戸籍情報,koseki,lv,government,high,88,戸籍|本籍|戸籍謄本|family_register|koseki
templates/government/kv/log.jp.government.koseki.kv.toml,log.jp.government.koseki.kv,戸籍情報,koseki,kv,government,high,90,戸籍|本籍|戸籍謄本|family_register|koseki
templates/government/schema/log.jp.government.koseki.schema.toml,log.jp.government.koseki.schema,戸籍情報,koseki,schema,government,high,70,戸籍|本籍|戸籍謄本|family_register|koseki
templates/government/leak/log.jp.government.koseki.leak.toml,log.jp.government.koseki.leak,戸籍情報,koseki,leak,government,high,80,戸籍|本籍|戸籍謄本|family_register|koseki
templates/government/lv/log.jp.government.municipal_user_number.lv.toml,log.jp.government.municipal_user_number.lv,自治体利用者番号,municipal_user_number,lv,government,medium,72,自治体利用者番号|自治体ID|municipal_user_number
templates/government/kv/log.jp.government.municipal_user_number.kv.toml,log.jp.government.municipal_user_number.kv,自治体利用者番号,municipal_user_number,kv,government,medium,74,自治体利用者番号|自治体ID|municipal_user_number
templates/government/schema/log.jp.government.municipal_user_number.schema.toml,log.jp.government.municipal_user_number.schema,自治体利用者番号,municipal_user_number,schema,government,medium,54,自治体利用者番号|自治体ID|municipal_user_number
templates/government/leak/log.jp.government.municipal_user_number.leak.toml,log.jp.government.municipal_user_number.leak,自治体利用者番号,municipal_user_number,leak,government,medium,64,自治体利用者番号|自治体ID|municipal_user_number
templates/government/lv/log.jp.government.mynumber.lv.toml,log.jp.government.mynumber.lv,マイナンバー,mynumber,lv,government,critical,95,マイナンバー|個人番号|my_number|individual_number
templates/government/kv/log.jp.government.mynumber.kv.toml,log.jp.government.mynumber.kv,マイナンバー,mynumber,kv,government,critical,97,マイナンバー|個人番号|my_number|individual_number
templates/government/schema/log.jp.government.mynumber.schema.toml,log.jp.government.mynumber.schema,マイナンバー,mynumber,schema,government,critical,77,マイナンバー|個人番号|my_number|individual_number
templates/government/leak/log.jp.government.mynumber.leak.toml,log.jp.government.mynumber.leak,マイナンバー,mynumber,leak,government,critical,87,マイナンバー|個人番号|my_number|individual_number
templates/government/lv/log.jp.government.mynumber_card.lv.toml,log.jp.government.mynumber_card.lv,マイナンバーカード,mynumber_card,lv,government,critical,95,マイナンバーカード|個人番号カード|my_number_card
templates/government/kv/log.jp.government.mynumber_card.kv.toml,log.jp.government.mynumber_card.kv,マイナンバーカード,mynumber_card,kv,government,critical,97,マイナンバーカード|個人番号カード|my_number_card
templates/government/schema/log.jp.government.mynumber_card.schema.toml,log.jp.government.mynumber_card.schema,マイナンバーカード,mynumber_card,schema,government,critical,77,マイナンバーカード|個人番号カード|my_number_card
templates/government/leak/log.jp.government.mynumber_card.leak.toml,log.jp.government.mynumber_card.leak,マイナンバーカード,mynumber_card,leak,government,critical,87,マイナンバーカード|個人番号カード|my_number_card
templates/government/lv/log.jp.government.nursing_care_number.lv.toml,log.jp.government.nursing_care_number.lv,介護保険番号,nursing_care_number,lv,government,high,88,介護保険番号|介護保険被保険者番号|nursing_care_number
templates/government/kv/log.jp.government.nursing_care_number.kv.toml,log.jp.government.nursing_care_number.kv,介護保険番号,nursing_care_number,kv,government,high,90,介護保険番号|介護保険被保険者番号|nursing_care_number
templates/government/schema/log.jp.government.nursing_care_number.schema.toml,log.jp.government.nursing_care_number.schema,介護保険番号,nursing_care_number,schema,government,high,70,介護保険番号|介護保険被保険者番号|nursing_care_number
templates/government/leak/log.jp.government.nursing_care_number.leak.toml,log.jp.government.nursing_care_number.leak,介護保険番号,nursing_care_number,leak,government,high,80,介護保険番号|介護保険被保険者番号|nursing_care_number
templates/government/lv/log.jp.government.passport_number.lv.toml,log.jp.government.passport_number.lv,パスポート番号,passport_number,lv,government,high,88,パスポート番号|旅券番号|passport_number
templates/government/kv/log.jp.government.passport_number.kv.toml,log.jp.government.passport_number.kv,パスポート番号,passport_number,kv,government,high,90,パスポート番号|旅券番号|passport_number
templates/government/schema/log.jp.government.passport_number.schema.toml,log.jp.government.passport_number.schema,パスポート番号,passport_number,schema,government,high,70,パスポート番号|旅券番号|passport_number
templates/government/leak/log.jp.government.passport_number.leak.toml,log.jp.government.passport_number.leak,パスポート番号,passport_number,leak,government,high,80,パスポート番号|旅券番号|passport_number
templates/government/lv/log.jp.government.pension_number.lv.toml,log.jp.government.pension_number.lv,年金番号,pension_number,lv,government,high,88,年金番号|基礎年金番号|pension_number
templates/government/kv/log.jp.government.pension_number.kv.toml,log.jp.government.pension_number.kv,年金番号,pension_number,kv,government,high,90,年金番号|基礎年金番号|pension_number
templates/government/schema/log.jp.government.pension_number.schema.toml,log.jp.government.pension_number.schema,年金番号,pension_number,schema,government,high,70,年金番号|基礎年金番号|pension_number
templates/government/leak/log.jp.government.pension_number.leak.toml,log.jp.government.pension_number.leak,年金番号,pension_number,leak,government,high,80,年金番号|基礎年金番号|pension_number
templates/government/lv/log.jp.government.public_assistance_number.lv.toml,log.jp.government.public_assistance_number.lv,生活保護受給者番号,public_assistance_number,lv,government,high,88,生活保護受給者番号|受給者番号|public_assistance_number
templates/government/kv/log.jp.government.public_assistance_number.kv.toml,log.jp.government.public_assistance_number.kv,生活保護受給者番号,public_assistance_number,kv,government,high,90,生活保護受給者番号|受給者番号|public_assistance_number
templates/government/schema/log.jp.government.public_assistance_number.schema.toml,log.jp.government.public_assistance_number.schema,生活保護受給者番号,public_assistance_number,schema,government,high,70,生活保護受給者番号|受給者番号|public_assistance_number
templates/government/leak/log.jp.government.public_assistance_number.leak.toml,log.jp.government.public_assistance_number.leak,生活保護受給者番号,public_assistance_number,leak,government,high,80,生活保護受給者番号|受給者番号|public_assistance_number
templates/government/lv/log.jp.government.residence_card_number.lv.toml,log.jp.government.residence_card_number.lv,在留カード番号,residence_card_number,lv,government,high,88,在留カード番号|在留カード|residence_card_number
templates/government/kv/log.jp.government.residence_card_number.kv.toml,log.jp.government.residence_card_number.kv,在留カード番号,residence_card_number,kv,government,high,90,在留カード番号|在留カード|residence_card_number
templates/government/schema/log.jp.government.residence_card_number.schema.toml,log.jp.government.residence_card_number.schema,在留カード番号,residence_card_number,schema,government,high,70,在留カード番号|在留カード|residence_card_number
templates/government/leak/log.jp.government.residence_card_number.leak.toml,log.jp.government.residence_card_number.leak,在留カード番号,residence_card_number,leak,government,high,80,在留カード番号|在留カード|residence_card_number
templates/government/lv/log.jp.government.residence_certificate.lv.toml,log.jp.government.residence_certificate.lv,住民票写し,residence_certificate,lv,government,high,88,住民票写し|住民票の写し|residence_certificate
templates/government/kv/log.jp.government.residence_certificate.kv.toml,log.jp.government.residence_certificate.kv,住民票写し,residence_certificate,kv,government,high,90,住民票写し|住民票の写し|residence_certificate
templates/government/schema/log.jp.government.residence_certificate.schema.toml,log.jp.government.residence_certificate.schema,住民票写し,residence_certificate,schema,government,high,70,住民票写し|住民票の写し|residence_certificate
templates/government/leak/log.jp.government.residence_certificate.leak.toml,log.jp.government.residence_certificate.leak,住民票写し,residence_certificate,leak,government,high,80,住民票写し|住民票の写し|residence_certificate
templates/government/lv/log.jp.government.resident_register.lv.toml,log.jp.government.resident_register.lv,住民基本台帳情報,resident_register,lv,government,high,88,住民基本台帳|住基情報|resident_register
templates/government/kv/log.jp.government.resident_register.kv.toml,log.jp.government.resident_register.kv,住民基本台帳情報,resident_register,kv,government,high,90,住民基本台帳|住基情報|resident_register
templates/government/schema/log.jp.government.resident_register.schema.toml,log.jp.government.resident_register.schema,住民基本台帳情報,resident_register,schema,government,high,70,住民基本台帳|住基情報|resident_register
templates/government/leak/log.jp.government.resident_register.leak.toml,log.jp.government.resident_register.leak,住民基本台帳情報,resident_register,leak,government,high,80,住民基本台帳|住基情報|resident_register
templates/government/lv/log.jp.government.seal_registration_number.lv.toml,log.jp.government.seal_registration_number.lv,印鑑登録番号,seal_registration_number,lv,government,high,88,印鑑登録番号|印鑑証明番号|seal_registration_number
templates/government/kv/log.jp.government.seal_registration_number.kv.toml,log.jp.government.seal_registration_number.kv,印鑑登録番号,seal_registration_number,kv,government,high,90,印鑑登録番号|印鑑証明番号|seal_registration_number
templates/government/schema/log.jp.government.seal_registration_number.schema.toml,log.jp.government.seal_registration_number.schema,印鑑登録番号,seal_registration_number,schema,government,high,70,印鑑登録番号|印鑑証明番号|seal_registration_number
templates/government/leak/log.jp.government.seal_registration_number.leak.toml,log.jp.government.seal_registration_number.leak,印鑑登録番号,seal_registration_number,leak,government,high,80,印鑑登録番号|印鑑証明番号|seal_registration_number
templates/government/lv/log.jp.government.special_permanent_resident_number.lv.toml,log.jp.government.special_permanent_resident_number.lv,特別永住者証明書番号,special_permanent_resident_number,lv,government,high,88,特別永住者証明書番号|特永証明書番号|special_permanent_resident_number
templates/government/kv/log.jp.government.special_permanent_resident_number.kv.toml,log.jp.government.special_permanent_resident_number.kv,特別永住者証明書番号,special_permanent_resident_number,kv,government,high,90,特別永住者証明書番号|特永証明書番号|special_permanent_resident_number
templates/government/schema/log.jp.government.special_permanent_resident_number.schema.toml,log.jp.government.special_permanent_resident_number.schema,特別永住者証明書番号,special_permanent_resident_number,schema,government,high,70,特別永住者証明書番号|特永証明書番号|special_permanent_resident_number
templates/government/leak/log.jp.government.special_permanent_resident_number.leak.toml,log.jp.government.special_permanent_resident_number.leak,特別永住者証明書番号,special_permanent_resident_number,leak,government,high,80,特別永住者証明書番号|特永証明書番号|special_permanent_resident_number
templates/government/lv/log.jp.government.tax_number.lv.toml,log.jp.government.tax_number.lv,納税者番号,tax_number,lv,government,high,88,納税者番号|税務番号|tax_number
templates/government/kv/log.jp.government.tax_number.kv.toml,log.jp.government.tax_number.kv,納税者番号,tax_number,kv,government,high,90,納税者番号|税務番号|tax_number
templates/government/schema/log.jp.government.tax_number.schema.toml,log.jp.government.tax_number.schema,納税者番号,tax_number,schema,government,high,70,納税者番号|税務番号|tax_number
templates/government/leak/log.jp.government.tax_number.leak.toml,log.jp.government.tax_number.leak,納税者番号,tax_number,leak,government,high,80,納税者番号|税務番号|tax_number
templates/government/lv/log.jp.government.vaccination_record_number.lv.toml,log.jp.government.vaccination_record_number.lv,接種券番号,vaccination_record_number,lv,government,medium,72,接種券番号|予防接種番号|vaccination_record_number
templates/government/kv/log.jp.government.vaccination_record_number.kv.toml,log.jp.government.vaccination_record_number.kv,接種券番号,vaccination_record_number,kv,government,medium,74,接種券番号|予防接種番号|vaccination_record_number
templates/government/schema/log.jp.government.vaccination_record_number.schema.toml,log.jp.government.vaccination_record_number.schema,接種券番号,vaccination_record_number,schema,government,medium,54,接種券番号|予防接種番号|vaccination_record_number
templates/government/leak/log.jp.government.vaccination_record_number.leak.toml,log.jp.government.vaccination_record_number.leak,接種券番号,vaccination_record_number,leak,government,medium,64,接種券番号|予防接種番号|vaccination_record_number
templates/healthcare/lv/log.jp.healthcare.allergy_info.lv.toml,log.jp.healthcare.allergy_info.lv,アレルギー情報,allergy_info,lv,healthcare,high,88,アレルギー情報|アレルギー|allergy_info
templates/healthcare/kv/log.jp.healthcare.allergy_info.kv.toml,log.jp.healthcare.allergy_info.kv,アレルギー情報,allergy_info,kv,healthcare,high,90,アレルギー情報|アレルギー|allergy_info
templates/healthcare/schema/log.jp.healthcare.allergy_info.schema.toml,log.jp.healthcare.allergy_info.schema,アレルギー情報,allergy_info,schema,healthcare,high,70,アレルギー情報|アレルギー|allergy_info
templates/healthcare/leak/log.jp.healthcare.allergy_info.leak.toml,log.jp.healthcare.allergy_info.leak,アレルギー情報,allergy_info,leak,healthcare,high,80,アレルギー情報|アレルギー|allergy_info
templates/healthcare/lv/log.jp.healthcare.blood_type.lv.toml,log.jp.healthcare.blood_type.lv,血液型,blood_type,lv,healthcare,medium,72,血液型|blood_type
templates/healthcare/kv/log.jp.healthcare.blood_type.kv.toml,log.jp.healthcare.blood_type.kv,血液型,blood_type,kv,healthcare,medium,74,血液型|blood_type
templates/healthcare/schema/log.jp.healthcare.blood_type.schema.toml,log.jp.healthcare.blood_type.schema,血液型,blood_type,schema,healthcare,medium,54,血液型|blood_type
templates/healthcare/leak/log.jp.healthcare.blood_type.leak.toml,log.jp.healthcare.blood_type.leak,血液型,blood_type,leak,healthcare,medium,64,血液型|blood_type
templates/healthcare/lv/log.jp.healthcare.care_level.lv.toml,log.jp.healthcare.care_level.lv,要介護度,care_level,lv,healthcare,high,88,要介護度|要支援区分|care_level
templates/healthcare/kv/log.jp.healthcare.care_level.kv.toml,log.jp.healthcare.care_level.kv,要介護度,care_level,kv,healthcare,high,90,要介護度|要支援区分|care_level
templates/healthcare/schema/log.jp.healthcare.care_level.schema.toml,log.jp.healthcare.care_level.schema,要介護度,care_level,schema,healthcare,high,70,要介護度|要支援区分|care_level
templates/healthcare/leak/log.jp.healthcare.care_level.leak.toml,log.jp.healthcare.care_level.leak,要介護度,care_level,leak,healthcare,high,80,要介護度|要支援区分|care_level
templates/healthcare/lv/log.jp.healthcare.diagnosis_name.lv.toml,log.jp.healthcare.diagnosis_name.lv,診断名,diagnosis_name,lv,healthcare,critical,95,診断名|病名|diagnosis_name
templates/healthcare/kv/log.jp.healthcare.diagnosis_name.kv.toml,log.jp.healthcare.diagnosis_name.kv,診断名,diagnosis_name,kv,healthcare,critical,97,診断名|病名|diagnosis_name
templates/healthcare/schema/log.jp.healthcare.diagnosis_name.schema.toml,log.jp.healthcare.diagnosis_name.schema,診断名,diagnosis_name,schema,healthcare,critical,77,診断名|病名|diagnosis_name
templates/healthcare/leak/log.jp.healthcare.diagnosis_name.leak.toml,log.jp.healthcare.diagnosis_name.leak,診断名,diagnosis_name,leak,healthcare,critical,87,診断名|病名|diagnosis_name
templates/healthcare/lv/log.jp.healthcare.disability_info.lv.toml,log.jp.healthcare.disability_info.lv,障害情報,disability_info,lv,healthcare,critical,95,障害情報|障害名|disability_info
templates/healthcare/kv/log.jp.healthcare.disability_info.kv.toml,log.jp.healthcare.disability_info.kv,障害情報,disability_info,kv,healthcare,critical,97,障害情報|障害名|disability_info
templates/healthcare/schema/log.jp.healthcare.disability_info.schema.toml,log.jp.healthcare.disability_info.schema,障害情報,disability_info,schema,healthcare,critical,77,障害情報|障害名|disability_info
templates/healthcare/leak/log.jp.healthcare.disability_info.leak.toml,log.jp.healthcare.disability_info.leak,障害情報,disability_info,leak,healthcare,critical,87,障害情報|障害名|disability_info
templates/healthcare/lv/log.jp.healthcare.disease_code.lv.toml,log.jp.healthcare.disease_code.lv,傷病名コード,disease_code,lv,healthcare,high,88,傷病名コード|疾病コード|disease_code
templates/healthcare/kv/log.jp.healthcare.disease_code.kv.toml,log.jp.healthcare.disease_code.kv,傷病名コード,disease_code,kv,healthcare,high,90,傷病名コード|疾病コード|disease_code
templates/healthcare/schema/log.jp.healthcare.disease_code.schema.toml,log.jp.healthcare.disease_code.schema,傷病名コード,disease_code,schema,healthcare,high,70,傷病名コード|疾病コード|disease_code
templates/healthcare/leak/log.jp.healthcare.disease_code.leak.toml,log.jp.healthcare.disease_code.leak,傷病名コード,disease_code,leak,healthcare,high,80,傷病名コード|疾病コード|disease_code
templates/healthcare/lv/log.jp.healthcare.doctor_note.lv.toml,log.jp.healthcare.doctor_note.lv,医師所見,doctor_note,lv,healthcare,critical,95,医師所見|医師メモ|doctor_note
templates/healthcare/kv/log.jp.healthcare.doctor_note.kv.toml,log.jp.healthcare.doctor_note.kv,医師所見,doctor_note,kv,healthcare,critical,97,医師所見|医師メモ|doctor_note
templates/healthcare/schema/log.jp.healthcare.doctor_note.schema.toml,log.jp.healthcare.doctor_note.schema,医師所見,doctor_note,schema,healthcare,critical,77,医師所見|医師メモ|doctor_note
templates/healthcare/leak/log.jp.healthcare.doctor_note.leak.toml,log.jp.healthcare.doctor_note.leak,医師所見,doctor_note,leak,healthcare,critical,87,医師所見|医師メモ|doctor_note
templates/healthcare/lv/log.jp.healthcare.genetic_info.lv.toml,log.jp.healthcare.genetic_info.lv,遺伝情報,genetic_info,lv,healthcare,critical,95,遺伝情報|ゲノム情報|genetic_info
templates/healthcare/kv/log.jp.healthcare.genetic_info.kv.toml,log.jp.healthcare.genetic_info.kv,遺伝情報,genetic_info,kv,healthcare,critical,97,遺伝情報|ゲノム情報|genetic_info
templates/healthcare/schema/log.jp.healthcare.genetic_info.schema.toml,log.jp.healthcare.genetic_info.schema,遺伝情報,genetic_info,schema,healthcare,critical,77,遺伝情報|ゲノム情報|genetic_info
templates/healthcare/leak/log.jp.healthcare.genetic_info.leak.toml,log.jp.healthcare.genetic_info.leak,遺伝情報,genetic_info,leak,healthcare,critical,87,遺伝情報|ゲノム情報|genetic_info
templates/healthcare/lv/log.jp.healthcare.health_check_result.lv.toml,log.jp.healthcare.health_check_result.lv,健康診断結果,health_check_result,lv,healthcare,high,88,健康診断結果|健診結果|health_check_result
templates/healthcare/kv/log.jp.healthcare.health_check_result.kv.toml,log.jp.healthcare.health_check_result.kv,健康診断結果,health_check_result,kv,healthcare,high,90,健康診断結果|健診結果|health_check_result
templates/healthcare/schema/log.jp.healthcare.health_check_result.schema.toml,log.jp.healthcare.health_check_result.schema,健康診断結果,health_check_result,schema,healthcare,high,70,健康診断結果|健診結果|health_check_result
templates/healthcare/leak/log.jp.healthcare.health_check_result.leak.toml,log.jp.healthcare.health_check_result.leak,健康診断結果,health_check_result,leak,healthcare,high,80,健康診断結果|健診結果|health_check_result
templates/healthcare/lv/log.jp.healthcare.hospitalization_record.lv.toml,log.jp.healthcare.hospitalization_record.lv,入退院記録,hospitalization_record,lv,healthcare,high,88,入退院記録|入院履歴|hospitalization_record
templates/healthcare/kv/log.jp.healthcare.hospitalization_record.kv.toml,log.jp.healthcare.hospitalization_record.kv,入退院記録,hospitalization_record,kv,healthcare,high,90,入退院記録|入院履歴|hospitalization_record
templates/healthcare/schema/log.jp.healthcare.hospitalization_record.schema.toml,log.jp.healthcare.hospitalization_record.schema,入退院記録,hospitalization_record,schema,healthcare,high,70,入退院記録|入院履歴|hospitalization_record
templates/healthcare/leak/log.jp.healthcare.hospitalization_record.leak.toml,log.jp.healthcare.hospitalization_record.leak,入退院記録,hospitalization_record,leak,healthcare,high,80,入退院記録|入院履歴|hospitalization_record
templates/healthcare/lv/log.jp.healthcare.infectious_disease_info.lv.toml,log.jp.healthcare.infectious_disease_info.lv,感染症情報,infectious_disease_info,lv,healthcare,critical,95,感染症情報|感染症名|infectious_disease_info
templates/healthcare/kv/log.jp.healthcare.infectious_disease_info.kv.toml,log.jp.healthcare.infectious_disease_info.kv,感染症情報,infectious_disease_info,kv,healthcare,critical,97,感染症情報|感染症名|infectious_disease_info
templates/healthcare/schema/log.jp.healthcare.infectious_disease_info.schema.toml,log.jp.healthcare.infectious_disease_info.schema,感染症情報,infectious_disease_info,schema,healthcare,critical,77,感染症情報|感染症名|infectious_disease_info
templates/healthcare/leak/log.jp.healthcare.infectious_disease_info.leak.toml,log.jp.healthcare.infectious_disease_info.leak,感染症情報,infectious_disease_info,leak,healthcare,critical,87,感染症情報|感染症名|infectious_disease_info
templates/healthcare/lv/log.jp.healthcare.insurance_claim_id.lv.toml,log.jp.healthcare.insurance_claim_id.lv,診療報酬請求ID,insurance_claim_id,lv,healthcare,high,88,診療報酬請求ID|レセプト番号|insurance_claim_id
templates/healthcare/kv/log.jp.healthcare.insurance_claim_id.kv.toml,log.jp.healthcare.insurance_claim_id.kv,診療報酬請求ID,insurance_claim_id,kv,healthcare,high,90,診療報酬請求ID|レセプト番号|insurance_claim_id
templates/healthcare/schema/log.jp.healthcare.insurance_claim_id.schema.toml,log.jp.healthcare.insurance_claim_id.schema,診療報酬請求ID,insurance_claim_id,schema,healthcare,high,70,診療報酬請求ID|レセプト番号|insurance_claim_id
templates/healthcare/leak/log.jp.healthcare.insurance_claim_id.leak.toml,log.jp.healthcare.insurance_claim_id.leak,診療報酬請求ID,insurance_claim_id,leak,healthcare,high,80,診療報酬請求ID|レセプト番号|insurance_claim_id
templates/healthcare/lv/log.jp.healthcare.lab_result.lv.toml,log.jp.healthcare.lab_result.lv,検査結果,lab_result,lv,healthcare,critical,95,検査結果|血液検査結果|lab_result
templates/healthcare/kv/log.jp.healthcare.lab_result.kv.toml,log.jp.healthcare.lab_result.kv,検査結果,lab_result,kv,healthcare,critical,97,検査結果|血液検査結果|lab_result
templates/healthcare/schema/log.jp.healthcare.lab_result.schema.toml,log.jp.healthcare.lab_result.schema,検査結果,lab_result,schema,healthcare,critical,77,検査結果|血液検査結果|lab_result
templates/healthcare/leak/log.jp.healthcare.lab_result.leak.toml,log.jp.healthcare.lab_result.leak,検査結果,lab_result,leak,healthcare,critical,87,検査結果|血液検査結果|lab_result
templates/healthcare/lv/log.jp.healthcare.medical_image.lv.toml,log.jp.healthcare.medical_image.lv,医用画像,medical_image,lv,healthcare,critical,95,医用画像|レントゲン画像|MRI画像|medical_image
templates/healthcare/kv/log.jp.healthcare.medical_image.kv.toml,log.jp.healthcare.medical_image.kv,医用画像,medical_image,kv,healthcare,critical,97,医用画像|レントゲン画像|MRI画像|medical_image
templates/healthcare/schema/log.jp.healthcare.medical_image.schema.toml,log.jp.healthcare.medical_image.schema,医用画像,medical_image,schema,healthcare,critical,77,医用画像|レントゲン画像|MRI画像|medical_image
templates/healthcare/leak/log.jp.healthcare.medical_image.leak.toml,log.jp.healthcare.medical_image.leak,医用画像,medical_image,leak,healthcare,critical,87,医用画像|レントゲン画像|MRI画像|medical_image
templates/healthcare/lv/log.jp.healthcare.medical_record_number.lv.toml,log.jp.healthcare.medical_record_number.lv,診察券番号,medical_record_number,lv,healthcare,high,88,診察券番号|カルテ番号|medical_record_number
templates/healthcare/kv/log.jp.healthcare.medical_record_number.kv.toml,log.jp.healthcare.medical_record_number.kv,診察券番号,medical_record_number,kv,healthcare,high,90,診察券番号|カルテ番号|medical_record_number
templates/healthcare/schema/log.jp.healthcare.medical_record_number.schema.toml,log.jp.healthcare.medical_record_number.schema,診察券番号,medical_record_number,schema,healthcare,high,70,診察券番号|カルテ番号|medical_record_number
templates/healthcare/leak/log.jp.healthcare.medical_record_number.leak.toml,log.jp.healthcare.medical_record_number.leak,診察券番号,medical_record_number,leak,healthcare,high,80,診察券番号|カルテ番号|medical_record_number
templates/healthcare/lv/log.jp.healthcare.medication_name.lv.toml,log.jp.healthcare.medication_name.lv,薬剤名,medication_name,lv,healthcare,high,88,薬剤名|処方薬|服薬情報|medication_name
templates/healthcare/kv/log.jp.healthcare.medication_name.kv.toml,log.jp.healthcare.medication_name.kv,薬剤名,medication_name,kv,healthcare,high,90,薬剤名|処方薬|服薬情報|medication_name
templates/healthcare/schema/log.jp.healthcare.medication_name.schema.toml,log.jp.healthcare.medication_name.schema,薬剤名,medication_name,schema,healthcare,high,70,薬剤名|処方薬|服薬情報|medication_name
templates/healthcare/leak/log.jp.healthcare.medication_name.leak.toml,log.jp.healthcare.medication_name.leak,薬剤名,medication_name,leak,healthcare,high,80,薬剤名|処方薬|服薬情報|medication_name
templates/healthcare/lv/log.jp.healthcare.mental_health.lv.toml,log.jp.healthcare.mental_health.lv,メンタルヘルス情報,mental_health,lv,healthcare,critical,95,メンタルヘルス|精神疾患|心理相談|mental_health
templates/healthcare/kv/log.jp.healthcare.mental_health.kv.toml,log.jp.healthcare.mental_health.kv,メンタルヘルス情報,mental_health,kv,healthcare,critical,97,メンタルヘルス|精神疾患|心理相談|mental_health
templates/healthcare/schema/log.jp.healthcare.mental_health.schema.toml,log.jp.healthcare.mental_health.schema,メンタルヘルス情報,mental_health,schema,healthcare,critical,77,メンタルヘルス|精神疾患|心理相談|mental_health
templates/healthcare/leak/log.jp.healthcare.mental_health.leak.toml,log.jp.healthcare.mental_health.leak,メンタルヘルス情報,mental_health,leak,healthcare,critical,87,メンタルヘルス|精神疾患|心理相談|mental_health
templates/healthcare/lv/log.jp.healthcare.nursing_record.lv.toml,log.jp.healthcare.nursing_record.lv,看護記録,nursing_record,lv,healthcare,high,88,看護記録|看護メモ|nursing_record
templates/healthcare/kv/log.jp.healthcare.nursing_record.kv.toml,log.jp.healthcare.nursing_record.kv,看護記録,nursing_record,kv,healthcare,high,90,看護記録|看護メモ|nursing_record
templates/healthcare/schema/log.jp.healthcare.nursing_record.schema.toml,log.jp.healthcare.nursing_record.schema,看護記録,nursing_record,schema,healthcare,high,70,看護記録|看護メモ|nursing_record
templates/healthcare/leak/log.jp.healthcare.nursing_record.leak.toml,log.jp.healthcare.nursing_record.leak,看護記録,nursing_record,leak,healthcare,high,80,看護記録|看護メモ|nursing_record
templates/healthcare/lv/log.jp.healthcare.patient_id.lv.toml,log.jp.healthcare.patient_id.lv,患者ID,patient_id,lv,healthcare,high,88,患者ID|患者番号|patient_id
templates/healthcare/kv/log.jp.healthcare.patient_id.kv.toml,log.jp.healthcare.patient_id.kv,患者ID,patient_id,kv,healthcare,high,90,患者ID|患者番号|patient_id
templates/healthcare/schema/log.jp.healthcare.patient_id.schema.toml,log.jp.healthcare.patient_id.schema,患者ID,patient_id,schema,healthcare,high,70,患者ID|患者番号|patient_id
templates/healthcare/leak/log.jp.healthcare.patient_id.leak.toml,log.jp.healthcare.patient_id.leak,患者ID,patient_id,leak,healthcare,high,80,患者ID|患者番号|patient_id
templates/healthcare/lv/log.jp.healthcare.pharmacy_member_id.lv.toml,log.jp.healthcare.pharmacy_member_id.lv,薬局会員ID,pharmacy_member_id,lv,healthcare,high,88,薬局会員ID|薬局患者ID|pharmacy_member_id
templates/healthcare/kv/log.jp.healthcare.pharmacy_member_id.kv.toml,log.jp.healthcare.pharmacy_member_id.kv,薬局会員ID,pharmacy_member_id,kv,healthcare,high,90,薬局会員ID|薬局患者ID|pharmacy_member_id
templates/healthcare/schema/log.jp.healthcare.pharmacy_member_id.schema.toml,log.jp.healthcare.pharmacy_member_id.schema,薬局会員ID,pharmacy_member_id,schema,healthcare,high,70,薬局会員ID|薬局患者ID|pharmacy_member_id
